Product_ID,Category,Current_Price,Competitor_Price,Demand_Level,Season,Day_of_Week,Units_Sold,Stock,Rating
P4612,Electronics,171.84,760.37,Low,Autumn,Tuesday,56,387,4.06
P4613,Beauty,1456.39,499.57,Low,Summer,Wednesday,80,906,2.24
P4614,Books,499.27,966.13,Medium,Spring,Monday,24,304,4.22
P4615,Electronics,1386.14,1143.87,Medium,Festival,Wednesday,227,61,3.04
P4616,Electronics,1964.7,328.07,Medium,Autumn,Sunday,28,853,2.1
P4617,Electronics,1397.66,1135.6,High,Festival,Sunday,121,49,4.81
P4618,Home Appliances,1772.23,672.55,High,Winter,Friday,490,753,4.06
P4619,Toys,1898.99,815.28,High,Spring,Thursday,93,581,4.94
P4620,Clothing,999.16,594.67,Medium,Summer,Sunday,341,737,2.46
P4621,Beauty,1419.53,1866.25,Low,Festival,Sunday,112,466,3.6
P4622,Sports,1711.34,1382.51,Medium,Monsoon,Friday,378,887,3.45
P4623,Clothing,745.39,561.8,High,Autumn,Thursday,345,861,3.75
P4624,Beauty,559.72,1307.81,High,Monsoon,Monday,487,718,1.15
P4625,Sports,1895.87,1704.72,Low,Festival,Monday,31,797,2.17
P4626,Home Appliances,1466.29,833.18,Medium,Monsoon,Saturday,143,862,4.64
P4627,Electronics,478.38,1668.42,Low,Autumn,Monday,367,11,2.7
P4628,Home Appliances,925.71,351.11,Medium,Festival,Tuesday,298,478,4.84
P4629,Home Appliances,1603.08,1654.42,High,Summer,Tuesday,227,115,1.85
P4630,Clothing,1116.77,1103.57,Low,Summer,Thursday,358,225,4.99
P4631,Books,1317.41,484.8,Low,Spring,Wednesday,250,786,3.79
P4632,Clothing,1519.85,843.93,Medium,Summer,Saturday,50,688,4.11
P4633,Toys,1262.92,1976.59,Medium,Festival,Wednesday,214,768,2.59
P4634,Sports,1103.15,1577.93,Medium,Festival,Thursday,380,423,4.63
P4635,Electronics,1511.75,1171.42,High,Summer,Tuesday,389,959,3.18
P4636,Clothing,1468.75,274.57,Medium,Winter,Friday,432,219,3.72
P4637,Sports,1278.25,864.73,High,Festival,Sunday,269,67,1.38
P4638,Beauty,751.59,562.95,Medium,Spring,Saturday,288,949,3.53
P4639,Sports,841.33,188.45,Medium,Winter,Thursday,195,52,4.52
P4640,Beauty,1942.36,1107.3,High,Summer,Wednesday,254,147,1.71
P4641,Clothing,269.15,1783.91,Medium,Autumn,Thursday,79,630,3.95
P4642,Toys,573.58,1367.42,High,Festival,Thursday,475,498,1.1
P4643,Clothing,1010.18,536.88,High,Autumn,Monday,244,569,4.7
P4644,Beauty,1681.62,1168.49,Medium,Monsoon,Tuesday,91,647,4.93
P4645,Sports,369.17,1889.31,Medium,Spring,Saturday,414,478,2.42
P4646,Sports,590.06,1459.68,Low,Winter,Monday,6,735,1.43
P4647,Beauty,178.31,1394.47,Medium,Autumn,Tuesday,281,922,3.63
P4648,Home Appliances,1426.67,1937.91,Low,Spring,Thursday,412,649,1.12
P4649,Toys,514.51,1607.8,Medium,Autumn,Tuesday,446,398,2.93
P4650,Books,807.92,316.42,High,Autumn,Wednesday,150,207,2.09
P4651,Electronics,915.22,727.89,High,Spring,Saturday,324,211,2.89
P4652,Sports,1788.06,1932.02,Low,Festival,Monday,399,201,1.07
P4653,Electronics,852.09,1004.93,Medium,Autumn,Saturday,282,116,1.21
P4654,Books,333.19,267.69,Low,Spring,Thursday,191,715,1.06
P4655,Clothing,1072.41,944.28,Medium,Autumn,Wednesday,274,336,3.48
P4656,Electronics,1927.77,1409.14,Medium,Festival,Tuesday,73,759,3.24
P4657,Books,1234.99,1995.22,High,Spring,Sunday,447,653,1.93
P4658,Beauty,1967.61,681.62,Low,Autumn,Tuesday,318,366,3.59
P4659,Home Appliances,1690.16,1052.47,High,Summer,Wednesday,68,604,4.54
P4660,Sports,120.13,1765.38,High,Festival,Sunday,304,510,2.11
P4661,Books,1333.88,742.77,High,Autumn,Tuesday,434,293,4.33
P4662,Electronics,609.2,263.06,Low,Winter,Monday,63,477,3.65
P4663,Sports,1141.25,1900.42,Medium,Spring,Friday,453,517,1.14
P4664,Home Appliances,594.72,1002.46,Medium,Autumn,Tuesday,493,743,2.5
P4665,Beauty,730.3,1030.43,Low,Festival,Thursday,134,115,3.03
P4666,Clothing,1850.18,1261.34,Medium,Festival,Tuesday,442,303,3.93
P4667,Sports,452.95,56.9,Low,Winter,Saturday,307,75,2.15
P4668,Clothing,1754.51,1865.71,Low,Winter,Thursday,268,204,4.93
P4669,Books,109.39,754.83,Medium,Monsoon,Tuesday,223,197,3.74
P4670,Home Appliances,227.21,824.02,High,Monsoon,Tuesday,431,56,2.49
P4671,Electronics,1716.62,389.51,Low,Autumn,Thursday,126,371,1.39
P4672,Home Appliances,1279.58,787.4,Low,Summer,Monday,265,880,1.73
P4673,Home Appliances,1507.11,1617.69,Low,Festival,Sunday,7,546,2.95
P4674,Toys,458.36,1609.98,Low,Summer,Sunday,413,587,2.98
P4675,Home Appliances,1097.31,1874.8,Medium,Summer,Friday,206,496,4.07
P4676,Home Appliances,1487.58,836.3,Medium,Autumn,Friday,179,856,3.9
P4677,Sports,1273.26,1432.01,Low,Spring,Sunday,468,588,1.81
P4678,Electronics,969.81,1039.11,High,Spring,Monday,496,718,3.38
P4679,Sports,1921.58,1617.84,Medium,Spring,Tuesday,183,255,1.08
P4680,Sports,1368.51,1439.46,High,Winter,Friday,480,817,2.59
P4681,Books,1820.11,767.41,High,Festival,Monday,443,621,4.06
P4682,Sports,1473.05,706.51,Low,Winter,Monday,440,187,2.6
P4683,Toys,1484.15,542.26,Medium,Festival,Friday,406,124,4.34
P4684,Toys,206.04,1174.21,Low,Monsoon,Sunday,228,689,4.9
P4685,Clothing,750.96,1929.49,Low,Festival,Thursday,236,640,3.43
P4686,Books,1723.82,440.13,High,Festival,Wednesday,146,174,1.58
P4687,Clothing,503.58,235.74,High,Autumn,Sunday,58,228,2.52
P4688,Clothing,275.24,282.83,High,Spring,Thursday,296,206,1.04
P4689,Beauty,685.91,1577.04,Low,Winter,Sunday,241,410,3.41
P4690,Electronics,479.85,732.7,Low,Monsoon,Tuesday,345,839,4.29
P4691,Electronics,1854.31,487.52,Low,Winter,Thursday,287,758,3.52
P4692,Sports,1742.53,738.05,Low,Autumn,Saturday,440,690,4.14
P4693,Sports,1024.38,1308.4,Low,Festival,Wednesday,163,85,4.2
P4694,Beauty,169.62,1116.23,Low,Monsoon,Sunday,26,435,4.4
P4695,Sports,1443.4,1500,Low,Spring,Wednesday,452,296,2.07
P4696,Electronics,1265.65,711.19,Low,Summer,Monday,106,554,4.49
P4697,Clothing,1942.58,931.46,Medium,Summer,Saturday,240,308,3.62
P4698,Home Appliances,1139.96,248.84,Medium,Autumn,Tuesday,340,870,2.16
P4699,Toys,705.97,192.46,Medium,Spring,Monday,418,751,4.95
P4700,Home Appliances,1062.09,951.4,Medium,Summer,Thursday,332,716,4.8
P4701,Home Appliances,1959.56,638.11,Low,Summer,Thursday,400,303,3.3
P4702,Electronics,1407.91,1244.96,Low,Monsoon,Friday,379,818,4.37
P4703,Home Appliances,1360.35,133.85,High,Monsoon,Monday,42,895,2.05
P4704,Beauty,519.33,287.44,High,Winter,Saturday,133,456,2.66
P4705,Books,1500.02,1737.12,Medium,Spring,Monday,317,945,1.74
P4706,Sports,1513.03,1154.31,High,Summer,Monday,44,423,3.08
P4707,Books,668.71,1438.51,Medium,Monsoon,Monday,35,440,2.98
P4708,Clothing,993.24,1691.85,Low,Monsoon,Wednesday,364,799,1.85
P4709,Toys,624.48,954.48,Low,Monsoon,Friday,347,239,3.69
P4710,Sports,554.47,1534.07,High,Winter,Sunday,384,105,1.47
P4711,Home Appliances,100.5,1072.94,Low,Spring,Tuesday,1,904,1.25
P4712,Toys,606.16,484.36,Low,Festival,Tuesday,226,448,2.54
P4713,Sports,1130.24,708.43,Medium,Monsoon,Tuesday,299,180,2.64
P4714,Beauty,53.12,1006.18,High,Spring,Wednesday,288,326,2.28
P4715,Beauty,602.28,667.93,Low,Autumn,Friday,236,851,2.03
P4716,Beauty,1768.75,704.28,High,Winter,Saturday,359,553,2.36
P4717,Beauty,1207.61,707.92,Low,Festival,Friday,447,500,1.65
P4718,Home Appliances,1235.33,289.54,Medium,Monsoon,Wednesday,33,397,2.61
P4719,Books,836.56,215.05,Low,Monsoon,Saturday,95,998,4.62
P4720,Sports,1369.12,140.67,High,Winter,Monday,205,566,1.9
P4721,Home Appliances,420.37,266.36,High,Winter,Thursday,109,81,3.74
P4722,Beauty,1646.56,720.23,Medium,Summer,Monday,322,541,1.57
P4723,Clothing,277.54,1208.05,Low,Monsoon,Tuesday,30,248,2.42
P4724,Books,1329.2,416.89,Medium,Spring,Monday,266,720,2.28
P4725,Clothing,715.24,1781.62,High,Winter,Wednesday,23,586,4.75
P4726,Toys,1507.65,1626.35,Medium,Winter,Tuesday,97,709,2.71
P4727,Clothing,1122.04,1065.03,Low,Autumn,Thursday,39,98,3.76
P4728,Toys,932.09,1462.21,Low,Autumn,Saturday,173,931,3.41
P4729,Toys,380.37,764.34,Medium,Autumn,Saturday,248,722,1.56
P4730,Beauty,1291.8,121.72,High,Winter,Tuesday,379,544,4.76
P4731,Toys,1950.8,1813.45,High,Festival,Sunday,413,817,2.38
P4732,Electronics,1659.93,299.2,Medium,Spring,Sunday,414,651,1.18
P4733,Sports,167.02,1898.48,Low,Winter,Monday,162,163,2.2
P4734,Sports,783.65,1165.17,Low,Summer,Sunday,180,599,2.34
P4735,Beauty,1854.89,645.85,Low,Monsoon,Friday,103,199,1.37
P4736,Electronics,1030.94,1016.27,Low,Festival,Friday,209,821,3.48
P4737,Clothing,1341.12,1028.18,High,Festival,Saturday,22,424,2.39
P4738,Home Appliances,1829.57,95.41,Low,Spring,Friday,5,163,3.52
P4739,Clothing,1753.9,743.15,Medium,Festival,Tuesday,139,634,1.03
P4740,Home Appliances,1028.55,1492.74,Medium,Spring,Friday,214,348,4.93
P4741,Toys,903.41,1044.63,Medium,Festival,Wednesday,160,638,1.68
P4742,Books,712.4,526.25,Medium,Monsoon,Saturday,408,526,3.64
P4743,Home Appliances,1452.09,703.46,Low,Spring,Thursday,395,898,3.86
P4744,Books,609.62,1732.96,High,Autumn,Friday,139,847,1.69
P4745,Sports,537.28,1074.82,Low,Autumn,Wednesday,145,44,1.45
P4746,Books,744.69,1080.29,High,Festival,Wednesday,160,793,1.61
P4747,Sports,395.57,1924.86,Low,Festival,Tuesday,83,680,1.99
P4748,Electronics,1405.48,675.72,High,Spring,Saturday,155,731,1.67
P4749,Electronics,1251.67,985.11,Medium,Spring,Tuesday,288,535,3.7
P4750,Beauty,991.61,1632.84,Medium,Monsoon,Thursday,317,546,2.68
P4751,Beauty,811.14,1529.88,High,Winter,Thursday,281,856,3.15
P4752,Toys,1822.67,568.31,High,Autumn,Monday,64,227,1.19
P4753,Home Appliances,106.79,344.63,High,Winter,Thursday,192,263,4.44
P4754,Toys,1549.76,1416.37,Medium,Winter,Saturday,156,212,1.68
P4755,Sports,1808.72,552.43,Medium,Summer,Sunday,424,110,2.44
P4756,Toys,920.39,1849.22,Low,Spring,Sunday,91,370,1.29
P4757,Books,1123.85,302.03,High,Summer,Saturday,142,750,1.55
P4758,Sports,1891.7,670.71,High,Summer,Tuesday,42,720,3.66
P4759,Beauty,463.94,156.84,High,Winter,Wednesday,249,923,3.77
P4760,Electronics,1064.26,1421.45,Medium,Summer,Monday,295,187,3.71
P4761,Beauty,975.71,1787.96,High,Monsoon,Sunday,258,285,3.21
P4762,Home Appliances,553.87,1289.96,High,Spring,Sunday,337,321,4.81
P4763,Sports,1646.26,1878.62,Medium,Winter,Thursday,1,651,3.03
P4764,Sports,1804.22,300.58,High,Spring,Wednesday,109,419,2.8
P4765,Books,1574.77,221.08,Low,Monsoon,Tuesday,416,800,1.99
P4766,Home Appliances,430.95,1684.9,Medium,Festival,Friday,467,297,1.4
P4767,Electronics,219.16,1718.25,Medium,Summer,Monday,125,662,3.19
P4768,Clothing,1230.62,1670.53,Medium,Winter,Saturday,64,534,2.26
P4769,Sports,161.33,1607.98,Low,Autumn,Wednesday,206,410,3.1
P4770,Sports,1362.01,756.35,Medium,Spring,Tuesday,415,226,1.82
P4771,Books,1084.33,474.05,Medium,Monsoon,Tuesday,442,707,4.35
P4772,Toys,1342.43,1861.17,Medium,Summer,Monday,338,479,5
P4773,Electronics,1200.83,648.65,Medium,Spring,Monday,244,36,2.29
P4774,Beauty,874.27,826.89,Low,Monsoon,Thursday,78,922,4.37
P4775,Home Appliances,441.71,1414.14,High,Spring,Thursday,111,739,4.49
P4776,Sports,646.12,622.04,High,Festival,Saturday,142,431,4.98
P4777,Sports,1072.78,1647.3,Medium,Monsoon,Saturday,216,23,2.37
P4778,Beauty,1321.14,186.57,Low,Spring,Monday,453,510,4.02
P4779,Electronics,1569.99,1592.81,Medium,Festival,Monday,16,663,1.92
P4780,Toys,1545.98,1223.61,High,Festival,Wednesday,453,917,3.5
P4781,Sports,1946.74,1167.34,High,Festival,Thursday,54,334,3.82
P4782,Electronics,607.39,943.84,Low,Summer,Tuesday,141,333,3.96
P4783,Beauty,188.67,590.24,High,Monsoon,Sunday,380,576,1.83
P4784,Books,724.03,954.94,Medium,Spring,Sunday,336,712,4.39
P4785,Toys,1499.42,927.56,Low,Spring,Sunday,79,294,2.68
P4786,Home Appliances,904.32,1188.32,High,Monsoon,Thursday,415,98,1.87
P4787,Sports,1644.69,599.07,Medium,Festival,Thursday,453,54,3.17
P4788,Electronics,1121.19,201.31,Low,Spring,Monday,149,653,4.45
P4789,Books,1863.09,332.92,Medium,Spring,Sunday,127,507,4.87
P4790,Home Appliances,1898.33,1413.4,High,Festival,Monday,158,921,3.99
P4791,Clothing,185.14,93.86,Medium,Autumn,Thursday,279,507,1.02
P4792,Electronics,940.01,1720.06,Low,Autumn,Friday,38,587,1.54
P4793,Electronics,1238.89,1404.07,Medium,Festival,Friday,157,800,1.31
P4794,Home Appliances,548.95,1547.77,High,Summer,Saturday,333,845,1.4
P4795,Books,843.8,1680.17,Low,Spring,Thursday,288,669,2.53
P4796,Clothing,1371.48,289.29,Low,Spring,Sunday,112,154,2.35
P4797,Beauty,492.13,1653.78,High,Autumn,Friday,190,957,1.45
P4798,Books,1223.86,1034.05,Medium,Festival,Saturday,106,527,4.53
P4799,Toys,1410.02,1776.77,Medium,Monsoon,Saturday,91,91,3.46
P4800,Sports,226.47,1778.84,High,Monsoon,Thursday,354,989,4.19
P4801,Home Appliances,1020.18,97.15,Low,Summer,Saturday,301,644,2.49
P4802,Beauty,563.01,796.59,High,Festival,Monday,49,176,2.64
P4803,Clothing,1462.55,1076.48,Low,Autumn,Monday,161,758,2.27
P4804,Home Appliances,419.63,1372.8,Low,Autumn,Monday,4,114,2.75
P4805,Home Appliances,1789.86,608.06,Medium,Spring,Tuesday,402,811,3.44
P4806,Books,890.34,541.68,High,Winter,Monday,198,497,2.97
P4807,Sports,436.11,793.47,Low,Summer,Sunday,320,759,4.35
P4808,Toys,904.14,1026.83,Medium,Summer,Monday,412,319,4.6
P4809,Electronics,847.05,1904.74,High,Winter,Thursday,364,993,2.88
P4810,Electronics,886.39,1536.11,High,Monsoon,Friday,377,91,1.96
P4811,Home Appliances,1191.84,887.18,Low,Monsoon,Sunday,442,103,4.78
P4812,Sports,1066.29,156.01,Low,Monsoon,Friday,475,330,3.94
P4813,Clothing,342.07,378.62,Low,Autumn,Monday,254,352,3.56
P4814,Clothing,177.88,939.05,High,Festival,Monday,90,806,3.98
P4815,Beauty,1472.36,1636.96,Low,Summer,Monday,312,818,1.3
P4816,Books,1141.45,792.36,High,Winter,Saturday,20,370,1.27
P4817,Sports,750.05,1100.07,Medium,Spring,Thursday,77,840,1.61
P4818,Sports,1626.3,1789.02,High,Spring,Thursday,220,937,1.59
P4819,Books,806.71,1831.9,Low,Autumn,Thursday,162,75,2.68
P4820,Clothing,1602.13,470.76,High,Summer,Friday,497,633,1.63
P4821,Clothing,646.22,135.01,Low,Festival,Sunday,343,877,4.42
P4822,Clothing,192.05,645.55,Medium,Summer,Sunday,394,438,3.31
P4823,Home Appliances,1868.65,1406.81,Low,Monsoon,Tuesday,115,410,2.47
P4824,Sports,819.37,1904.67,Low,Spring,Friday,94,180,1.28
P4825,Electronics,1595.75,200.21,Low,Summer,Thursday,406,768,3.36
P4826,Books,594.33,105.54,Low,Spring,Wednesday,133,587,1.47
P4827,Clothing,1310.41,1774.09,Low,Winter,Tuesday,172,77,3.97
P4828,Beauty,1752.96,1508.88,Low,Winter,Monday,114,501,4.21
P4829,Clothing,131.21,1984.88,Medium,Spring,Saturday,9,43,3.18
P4830,Clothing,1669.74,823.75,Medium,Festival,Friday,299,10,1.6
P4831,Toys,1164.1,861.3,High,Festival,Saturday,260,160,4.15
P4832,Home Appliances,1234.57,386.01,Low,Summer,Tuesday,170,911,2.23
P4833,Books,1070.16,275.9,High,Spring,Sunday,321,793,1.89
P4834,Toys,1755.23,1178.5,Medium,Autumn,Wednesday,98,267,2.88
P4835,Toys,134.7,760.36,Medium,Festival,Tuesday,169,759,4.69
P4836,Beauty,559.01,206.62,Low,Festival,Friday,448,637,2.19
P4837,Sports,1757.74,1779.62,Low,Monsoon,Thursday,311,597,4.62
P4838,Beauty,1517.07,436.8,High,Winter,Monday,218,804,1.21
P4839,Sports,84.41,1509.74,Medium,Festival,Thursday,402,28,1.33
P4840,Sports,1058.16,600.35,High,Festival,Thursday,400,805,3.79
P4841,Books,1082.67,1635.16,High,Monsoon,Friday,343,44,1.76
P4842,Clothing,831.72,280.87,High,Festival,Thursday,430,380,2.27
P4843,Books,629.92,1524.34,Low,Monsoon,Thursday,420,500,1.55
P4844,Home Appliances,1379.36,241.33,Medium,Spring,Friday,346,845,2.33
P4845,Sports,455.19,921.49,High,Spring,Friday,450,826,2.12
P4846,Toys,1607.95,1481.31,Medium,Winter,Wednesday,44,250,3.95
P4847,Clothing,1615.92,387.78,Medium,Summer,Thursday,261,16,3.81
P4848,Electronics,859.76,607.05,High,Monsoon,Tuesday,285,558,4.82
P4849,Home Appliances,602.92,1736.3,High,Festival,Sunday,126,380,3.9
P4850,Books,603.56,1775.98,Low,Summer,Monday,260,674,3.78
P4851,Beauty,990.47,137.62,Medium,Spring,Saturday,495,766,3.78
P4852,Home Appliances,1453.18,377.78,High,Festival,Monday,355,259,4.53
P4853,Home Appliances,749.79,279.07,High,Summer,Friday,214,124,2.18
P4854,Clothing,1239.58,400.4,Medium,Monsoon,Saturday,305,562,2.2
P4855,Home Appliances,795.84,1941.87,High,Monsoon,Friday,200,346,3.96
P4856,Home Appliances,643.82,1125.73,Medium,Summer,Sunday,236,583,1.91
P4857,Electronics,98.48,962.82,High,Monsoon,Sunday,341,690,4.65
P4858,Beauty,57.63,1969.71,Medium,Autumn,Wednesday,136,151,3.14
P4859,Beauty,493.05,1136.06,High,Spring,Thursday,378,494,2.2
P4860,Beauty,842.49,1339.18,High,Winter,Friday,436,447,4.1
P4861,Sports,1709.96,698.9,Low,Winter,Sunday,116,779,2.25
P4862,Toys,1607.04,795.12,Medium,Autumn,Friday,453,97,4.85
P4863,Beauty,570.97,1209.1,Low,Summer,Monday,405,472,4.93
P4864,Home Appliances,526.85,186.08,High,Monsoon,Thursday,155,57,3.67
P4865,Home Appliances,493.28,548.97,Medium,Autumn,Wednesday,422,956,1.45
P4866,Beauty,711.51,433.78,Medium,Autumn,Sunday,389,490,2.05
P4867,Clothing,1021.49,80.99,High,Monsoon,Friday,341,832,3.06
P4868,Beauty,905.4,1096.96,High,Spring,Friday,317,533,4.41
P4869,Home Appliances,475.63,1144.05,High,Monsoon,Friday,392,220,1.74
P4870,Sports,304.38,798.68,High,Monsoon,Monday,342,253,1.42
P4871,Books,74.53,574.02,Medium,Festival,Sunday,18,248,1.3
P4872,Books,350.23,1321.52,Low,Summer,Friday,388,206,3.03
P4873,Beauty,1425.44,312.59,Medium,Winter,Friday,4,778,4.54
P4874,Electronics,525.1,1061.3,Medium,Winter,Monday,165,244,1.17
P4875,Beauty,963.77,1547.74,Medium,Autumn,Friday,127,196,1.85
P4876,Clothing,1203.04,370.38,Medium,Autumn,Thursday,399,722,3.77
P4877,Beauty,1779.34,1518.86,High,Autumn,Thursday,422,624,4.3
P4878,Books,1783.27,1533.55,Low,Summer,Monday,411,299,4.23
P4879,Home Appliances,1504.18,166.86,Medium,Autumn,Thursday,213,230,4.14
P4880,Beauty,118.56,86.63,Medium,Autumn,Saturday,48,506,1.52
P4881,Home Appliances,1171.39,1949.17,Low,Festival,Saturday,46,505,2.59
P4882,Home Appliances,1583.84,427.1,High,Summer,Saturday,46,889,4.94
P4883,Electronics,83.71,1653.17,Medium,Spring,Wednesday,48,311,4.96
P4884,Home Appliances,1121.88,1145.61,High,Spring,Friday,187,196,3.41
P4885,Books,1722.64,565.72,Medium,Monsoon,Wednesday,120,459,3.84
P4886,Sports,974.5,303.44,Medium,Festival,Thursday,132,924,4.81
P4887,Sports,58.01,1018.52,Low,Winter,Monday,459,421,2.8
P4888,Toys,71.48,844.34,Low,Monsoon,Saturday,19,620,1.55
P4889,Clothing,862.44,1412.83,High,Spring,Monday,441,945,3.68
P4890,Beauty,352.27,1813.13,Medium,Summer,Wednesday,275,254,4.84
P4891,Clothing,1345.68,1620.23,High,Winter,Thursday,475,322,3.79
P4892,Books,1432.16,585.18,Low,Autumn,Sunday,232,828,4.21
P4893,Home Appliances,396.87,1763.92,Low,Summer,Friday,42,505,2.69
P4894,Sports,1782.64,1675.11,Low,Winter,Sunday,92,31,1.39
P4895,Clothing,911.72,1861.82,Low,Spring,Thursday,261,77,1.68
P4896,Books,328.55,944.39,Low,Monsoon,Saturday,48,401,4.93
P4897,Sports,1540.29,1548.72,High,Autumn,Thursday,409,325,2.97
P4898,Home Appliances,1590.45,1203.73,High,Autumn,Monday,451,74,1.05
P4899,Clothing,1296.63,655.48,Low,Summer,Tuesday,282,813,4.82
P4900,Sports,1714.26,1989.14,Medium,Monsoon,Saturday,74,976,2.99
P4901,Beauty,1487.88,124.7,Medium,Autumn,Sunday,216,738,4.35
P4902,Beauty,1770.3,366.43,Medium,Winter,Friday,446,550,3.19
P4903,Toys,896.08,1790.46,Medium,Festival,Saturday,221,714,1.41
P4904,Toys,1507.81,168.1,Medium,Spring,Saturday,109,577,3.46
P4905,Sports,1999.52,1779.3,Low,Summer,Friday,135,859,4.99
P4906,Books,1463.62,1444.68,High,Monsoon,Sunday,428,909,1.14
P4907,Beauty,272.66,121.53,Low,Festival,Saturday,343,221,4.37
P4908,Books,1060.72,887.17,Medium,Festival,Monday,238,759,1.94
P4909,Books,1195.33,1521.22,Medium,Summer,Thursday,155,209,2.58
P4910,Sports,389.71,1187.05,High,Winter,Monday,426,996,2.49
P4911,Books,1927.64,1874.95,Low,Monsoon,Thursday,329,187,4.6
P4912,Beauty,392.38,1741.91,High,Spring,Tuesday,492,432,3.02
P4913,Home Appliances,396.24,698.66,Medium,Summer,Saturday,56,940,2.79
P4914,Toys,1834.58,215.02,Medium,Monsoon,Tuesday,387,674,4.27
P4915,Home Appliances,957.15,1891.3,High,Festival,Wednesday,382,471,1.2
P4916,Books,173.22,1058.71,Medium,Festival,Sunday,397,53,1.35
P4917,Home Appliances,1216.47,195.08,Low,Summer,Thursday,198,440,1.09
P4918,Beauty,1223.56,1642.32,Medium,Monsoon,Monday,315,177,3.75
P4919,Beauty,175.78,1743.59,Medium,Festival,Monday,38,296,3.1
P4920,Books,1946.42,1296.88,Low,Summer,Saturday,341,718,4.5
P4921,Sports,1110.86,922.64,Medium,Summer,Monday,339,346,2.99
P4922,Home Appliances,1141.6,1341.24,High,Spring,Wednesday,217,595,1.89
P4923,Sports,1064.23,1428.03,High,Summer,Friday,231,180,4.22
P4924,Sports,1240.93,1791.41,Medium,Monsoon,Monday,452,901,2.18
P4925,Electronics,565.38,1913.93,Low,Monsoon,Saturday,342,192,4.74
P4926,Books,610.12,1052.93,Low,Festival,Tuesday,453,25,2
P4927,Toys,1047.11,1607.06,High,Autumn,Sunday,257,505,1.67
P4928,Beauty,1623.04,1930.79,Medium,Spring,Monday,434,589,2.97
P4929,Beauty,147.24,344.92,Low,Monsoon,Monday,209,896,1.2
P4930,Books,1226.64,85.62,Low,Festival,Monday,201,846,1.15
P4931,Clothing,1623.22,1744.48,High,Festival,Saturday,137,563,2.98
P4932,Clothing,355.99,430.78,High,Spring,Sunday,128,119,1.86
P4933,Clothing,79.29,132.83,Low,Spring,Friday,53,562,1.04
P4934,Toys,659.79,362.19,High,Festival,Monday,344,315,2.18
P4935,Beauty,1196.88,799.02,Low,Autumn,Friday,394,989,2.91
P4936,Books,319.65,477.57,Medium,Winter,Friday,84,15,2.58
P4937,Beauty,880.94,645.24,High,Festival,Sunday,209,852,1.54
P4938,Sports,1127.03,1951.82,High,Spring,Sunday,333,702,3.32
P4939,Home Appliances,1217.82,1423.59,Medium,Summer,Wednesday,285,282,3.84
P4940,Home Appliances,585.1,1438.77,Low,Summer,Tuesday,36,370,3.7
P4941,Beauty,830.06,234.64,Low,Spring,Monday,215,194,2.58
P4942,Electronics,1567.76,1477.59,High,Spring,Monday,27,844,1.55
P4943,Toys,1885.37,1491.72,Low,Winter,Monday,146,665,3
P4944,Clothing,1730.67,1336.5,Low,Monsoon,Friday,18,957,4.56
P4945,Toys,1150.35,495.45,Medium,Spring,Sunday,118,109,2.87
P4946,Toys,850.07,874.92,Medium,Summer,Thursday,137,99,1.78
P4947,Sports,699.27,1700.24,Medium,Autumn,Tuesday,67,993,1.37
P4948,Toys,293.67,1356.89,High,Spring,Saturday,391,255,4.78
P4949,Home Appliances,257.77,1478.9,Medium,Winter,Monday,314,248,3.97
P4950,Sports,1392.3,1195.38,Medium,Autumn,Thursday,463,939,2.25
P4951,Books,556.6,926.69,Low,Winter,Thursday,30,733,2.18
P4952,Toys,546.59,1530.15,Medium,Autumn,Sunday,73,90,4.58
P4953,Toys,1996.48,182.46,High,Spring,Thursday,123,124,1.71
P4954,Books,416.46,1362.66,Medium,Summer,Tuesday,445,285,3.14
P4955,Toys,338.72,1994.55,High,Autumn,Thursday,489,89,3.85
P4956,Books,242.44,1571.37,Low,Festival,Saturday,475,577,2.59
P4957,Sports,1180.62,616.6,Low,Monsoon,Monday,228,188,1.16
P4958,Home Appliances,1274.33,591.75,Medium,Winter,Saturday,338,318,1.91
P4959,Books,762.19,1351.08,Low,Autumn,Monday,479,570,4.61
P4960,Electronics,1094.06,1796.92,Medium,Winter,Wednesday,273,518,3.09
P4961,Books,1587.38,1177,Low,Summer,Friday,246,269,4.26
P4962,Toys,1645.3,1078.43,High,Winter,Thursday,437,795,3.22
P4963,Clothing,1917.93,362.75,Low,Winter,Saturday,390,301,4.77
P4964,Clothing,1657.32,1445.14,Medium,Festival,Friday,39,894,4.64
P4965,Sports,1151.44,1419.48,Medium,Winter,Friday,409,300,2.93
P4966,Beauty,400.33,1935.56,Medium,Autumn,Friday,170,551,2.27
P4967,Sports,244.54,635.37,High,Winter,Friday,426,895,3.41
P4968,Beauty,156.3,1525.07,Low,Spring,Friday,315,773,3.7
P4969,Clothing,1349.73,896.43,Medium,Winter,Monday,102,72,2.99
P4970,Clothing,1624.7,1139.02,High,Spring,Tuesday,294,603,4.29
P4971,Books,1041.93,1642.09,High,Monsoon,Thursday,415,414,1.73
P4972,Home Appliances,156.69,482.89,High,Winter,Thursday,243,957,2.34
P4973,Electronics,1094.17,718.59,Low,Monsoon,Monday,157,489,3.75
P4974,Sports,1874.71,1557.95,Low,Winter,Saturday,360,334,1.99
P4975,Toys,1215.35,1162.39,Low,Autumn,Monday,265,390,2.76
P4976,Beauty,1628.38,230.22,High,Spring,Sunday,257,690,4.85
